FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
23946,4344,2776,211,615,265,61559,6660,5732,239,374,274,40,229
54121,18031,21571,790,847,428,62039,28452,12834,552,383,376,69,229
115449,20391,19071,1120,1334,195,150386,16693,13321,782,419,261,79,229
53812,7568,13222,722,46,303,98684,7454,7571,295,204,408,62,229
101900,8591,30429,1602,892,400,119463,7432,12315,671,444,169,90,229
31297,6055,15828,929,300,0,58217,8760,10072,547,157,136,53,229
48148,2744,15457,997,466,208,89752,5371,9510,526,230,305,72,229
27514,176,4966,335,478,186,64783,3669,5193,348,408,291,47,229
9232,7412,6503,515,165,311,33917,18223,9183,518,0,215,20,229
100010,12976,15484,1243,520,234,205989,13433,10826,694,667,210,54,229
28234,5176,6793,545,622,0,50972,7859,7321,422,445,149,47,229
54160,21281,19504,1455,813,80,98783,22990,13672,816,432,174,68,229
28263,1392,4027,396,352,1,91076,3692,4758,324,266,189,24,229
61861,3066,14876,1449,699,419,82076,4294,17666,1080,317,366,91,229
75359,6399,0,49,993,319,130151,11494,861,232,443,217,58,229
58250,11399,11127,1020,784,0,99694,10730,10743,631,328,292,65,229
16814,118,0,157,613,373,54351,691,0,27,392,313,21,229
56427,21817,4405,367,907,76,85838,32776,4160,265,543,380,53,229
41282,3188,0,42,258,343,99847,7220,0,56,403,149,41,229
38839,7758,10461,568,615,0,89813,15005,13546,567,280,0,42,229
23497,5746,3079,193,522,129,67945,11674,7129,371,628,171,28,229
19914,8209,4187,376,246,329,45649,15112,7670,319,106,312,33,229
30311,5478,0,0,432,191,54761,9977,2311,109,281,193,49,229
37180,7672,7664,751,561,270,76777,11856,6532,429,507,177,43,229
32839,630,18057,1011,133,374,100207,2137,15827,799,163,286,39,229
32126,12988,3938,122,624,0,55941,19092,8516,271,758,230,46,229
40977,9479,29224,1546,297,0,81339,14047,23367,1200,535,101,52,229
39632,17912,8539,707,555,111,83169,27641,7836,437,497,147,38,229
32567,5050,8698,773,400,280,72468,11559,8005,563,172,134,36,229
22689,5728,12775,884,306,108,52783,11115,14747,749,127,151,32,229
42299,13290,11344,453,340,189,53007,11716,11078,563,264,234,84,229
14910,2205,3158,232,435,73,50389,5198,5135,239,313,151,27,229
24211,8474,10287,559,253,249,47611,16669,9773,454,283,196,30,229
26445,2205,3184,216,162,174,75408,5414,4880,186,0,165,27,229
24100,1207,427,152,727,164,69745,3835,1692,198,634,216,23,229
8416,7632,3385,288,154,132,26236,19705,4661,255,19,126,22,229
36445,15901,8306,625,436,73,100200,30963,9737,572,230,160,30,229
24201,6160,3187,509,294,237,59771,10264,5904,351,214,284,43,229
26658,2525,9903,764,451,129,60575,5557,10504,621,171,128,31,229
37874,11383,6156,506,675,32,62931,13490,8397,462,455,98,46,229
40831,9790,1800,383,403,270,63324,14435,3492,203,342,372,64,229
37582,405,5282,606,366,208,73320,2925,5026,393,281,152,39,229
22029,1597,7190,377,603,0,60571,4462,6917,254,499,104,30,229
50798,5834,9322,288,399,238,84367,8484,8672,363,301,249,39,229
42203,17490,4781,151,249,217,98687,31222,7186,264,117,149,38,229
10097,10424,0,0,715,177,29308,20477,660,0,438,431,38,229
19862,5189,3504,22,253,82,46310,8737,4316,73,44,38,39,229
17932,0,0,99,304,71,68512,1287,981,37,146,34,24,229
23233,8583,0,0,333,47,43879,17956,1497,61,230,248,53,229
10080,2229,3440,326,111,210,50383,6164,5001,325,0,190,16,229
48252,5962,18707,958,7,465,82402,7785,8054,517,240,291,76,229
65217,12544,37480,1833,249,26,130116,23730,35865,1692,445,149,44,229
29028,1706,16207,826,630,252,59080,4352,14591,740,469,291,41,229
33848,5961,4209,306,361,244,95527,15204,6250,267,145,389,24,229
36131,5616,0,0,801,238,81272,10907,0,0,505,415,33,229
151233,4982,21676,1260,1385,211,151202,5535,11539,486,487,351,106,229
15726,174,3174,157,207,62,57435,1015,5697,293,107,130,23,229
22720,8642,9957,532,189,4,47228,14621,11981,426,39,9,40,229
19006,931,0,0,621,0,56877,3796,733,0,507,62,32,229
35808,13484,0,0,124,358,83194,24406,2302,111,209,299,51,229
26033,0,0,86,631,261,65894,722,0,91,665,162,30,229
106874,32535,24958,1567,0,141,75277,34302,13185,714,203,220,107,229
36773,9847,5109,548,250,98,76874,19782,8171,551,198,183,46,229
15059,6315,1561,334,183,102,39674,13743,3586,378,10,39,29,229
58109,6846,2052,338,0,598,79906,10821,6309,380,46,516,78,229
26642,15195,0,160,247,261,80611,32708,0,58,225,245,25,229
28068,5415,12017,757,169,391,59304,8377,9346,438,217,335,43,229
33251,1945,0,0,352,35,99906,3553,0,0,338,89,31,229
35033,4354,13287,837,265,201,57622,11656,10050,602,412,168,48,229
20580,3555,10039,652,151,185,53270,7894,11825,591,102,188,27,229
47957,11747,20458,1181,108,26,42567,11441,12823,719,203,206,67,229
34604,5058,5443,308,138,292,81292,10423,4685,225,0,227,33,229
19203,4716,13212,590,522,26,56817,7895,12680,423,456,98,34,229
17299,0,2160,241,283,162,56395,523,4236,186,165,122,20,229
21588,3786,915,161,558,267,39224,9003,1062,59,269,228,32,229
26539,4352,0,0,216,26,41297,8024,0,0,322,78,44,229
192413,4334,30589,1535,0,0,131558,6838,20294,907,196,215,139,229
18400,2798,4451,222,192,167,60152,7888,4964,100,45,200,29,230
80352,15992,19616,921,0,214,92269,17714,12961,527,189,216,79,230
108021,10879,21051,456,1034,326,77594,12992,10085,313,438,262,114,230
28104,8932,23895,1015,382,344,76650,16585,18654,876,296,354,52,230
25055,2134,1488,0,490,79,51658,5087,3897,44,360,45,30,230
20215,2675,11032,597,216,356,48111,6376,10870,680,73,478,31,230
43261,238,15817,899,492,0,96312,2932,8252,401,247,191,62,230
35470,13376,13274,819,163,0,62298,21053,10923,627,93,99,45,230
24387,7601,4422,305,444,510,33006,12652,6392,384,224,577,52,230
29833,0,0,12,327,29,73452,576,0,0,252,154,29,230
42045,6318,11556,799,540,322,61700,10005,8971,528,352,429,41,230
6899,6878,0,101,298,216,39938,23089,1483,0,250,232,14,230
7373,8063,0,199,462,16,26027,22258,1267,108,211,406,21,230
34873,0,13560,881,315,26,98481,1732,7358,507,201,245,51,230
25509,5388,8667,417,607,220,102186,15099,13672,648,582,152,23,230
35097,6604,11508,521,298,162,79045,11376,12784,645,273,241,50,230
11286,3298,4902,368,283,88,49161,8238,6752,382,87,45,20,230
35182,5892,22072,1390,367,71,84099,11390,21265,1468,297,117,30,230
92202,8073,14505,1129,798,85,206766,13072,17659,988,410,312,63,230
24482,30,0,139,370,40,70058,1507,491,103,326,29,27,230
36963,2474,344,359,771,250,63471,5010,3338,264,575,277,46,230
33106,9470,1389,365,79,153,45363,11673,4547,365,194,258,64,230
41408,3671,7938,594,432,368,89376,7278,9768,529,296,287,37,230
96003,10580,30166,1738,532,174,101059,11130,20280,980,321,170,70,230
43455,6556,6600,335,240,253,102716,12961,8714,260,262,412,32,230
14030,1918,3943,337,279,122,56513,3921,6022,354,48,207,27,230
20012,12130,0,0,277,280,56953,25169,0,0,256,353,25,230
15537,7585,0,173,22,262,27690,14068,1191,58,0,386,50,230
26259,8161,832,152,249,223,77466,18573,2193,90,187,225,25,230
48512,2253,13244,965,135,116,73361,3189,9050,655,175,274,50,230
83324,6331,5854,603,124,0,103145,6878,4814,295,342,159,77,230
12690,4131,984,122,339,170,35456,11809,1852,79,168,126,30,230
12600,4169,2168,255,276,98,53897,11220,3951,170,230,69,18,230
66000,6899,13921,1005,715,419,112278,11467,10878,740,716,409,55,230
59915,0,0,108,622,67,139997,1353,0,35,246,193,46,230
25052,6684,0,27,361,164,79461,13809,0,0,188,221,38,230
27009,4294,0,19,423,311,86600,9196,0,0,308,175,25,230
38595,14801,9183,739,495,95,60508,22722,6189,393,205,85,65,230
15585,2583,3557,273,298,353,55074,7521,5407,206,253,392,20,230
32894,2756,13730,837,471,111,81664,4839,17839,853,375,228,43,230
60089,4022,2217,361,456,4,72489,6664,2775,235,459,258,56,230
46417,6381,22562,1216,561,359,84160,7391,17159,930,454,246,52,230
12341,2792,0,9,333,188,41099,9177,0,0,224,188,19,230
53170,3974,6267,367,766,5,102552,7388,4532,269,397,134,42,230
25436,0,0,31,463,131,78590,380,1873,0,206,155,23,230
26890,0,0,117,229,237,64800,949,1376,79,254,150,39,230
68559,4285,13557,1120,417,76,72380,6495,11882,652,365,251,80,230
27084,5047,3592,273,496,156,57408,10066,7020,466,373,275,43,230
34018,6206,11873,583,478,323,55397,6599,10323,365,360,339,49,230
43458,22,0,0,291,326,93301,1982,4940,34,263,251,63,230
19963,2958,8862,636,214,14,54948,6401,9335,603,25,346,27,230
25676,2291,7540,373,241,371,73928,4167,12464,472,568,222,36,230
43574,2716,18203,891,342,492,89293,5333,16661,806,266,403,50,230
26809,3898,0,0,159,246,59849,7121,0,0,321,217,45,230
19217,1493,434,48,316,208,63784,4207,3408,90,72,152,20,230
61242,5351,7549,386,381,204,119248,8589,6805,343,494,102,53,230
13612,12648,0,0,520,289,42812,30644,0,0,542,224,21,230
60946,7223,12018,1000,471,110,111163,10742,7641,429,443,297,72,230
27100,315,2852,337,237,252,76194,2683,4290,354,180,224,30,230
20173,455,1466,216,253,243,73477,2089,2378,141,163,247,21,230
18754,3674,3310,291,81,0,47604,8624,3104,280,156,25,37,230
32972,1821,5263,547,288,267,53349,4287,4630,356,266,266,48,230
41800,8461,2998,545,447,201,49127,14466,3230,267,270,208,79,230
28389,8578,20277,1337,708,111,44169,10041,15989,1008,558,362,52,230
15713,3032,2936,317,307,155,42151,7335,4138,281,151,145,26,230
8130,7667,3870,450,238,92,21311,18092,4761,348,265,109,24,230
28766,922,3972,560,606,113,77511,4479,5522,590,291,109,27,230
58555,14332,12206,805,270,200,112222,19750,15985,848,184,224,77,230
46533,5889,14109,866,714,337,81885,12108,9211,498,632,292,61,230
30606,8248,8050,391,396,0,61720,14063,8829,396,401,246,56,230
63515,12087,21740,674,994,104,58343,9193,12778,498,370,229,100,230
65138,10411,19004,680,817,153,94357,9860,14036,603,960,330,78,230
68608,8618,21296,1008,865,25,82041,11396,11321,653,527,159,64,230
18220,4897,6847,309,364,161,39726,10029,5416,318,269,163,41,230
15314,7178,6946,677,403,385,39059,13464,6131,389,185,210,33,230
24672,1950,1604,167,552,58,68551,4065,3712,161,478,81,27,230
52428,4267,8664,649,589,322,84834,9053,11561,521,580,277,52,230
38780,6142,0,22,349,310,105417,15011,0,0,159,424,28,230
18954,1966,4507,433,390,192,55148,5484,7222,541,204,265,26,230
9992,18427,0,71,514,417,26010,38499,0,0,437,326,27,230
43921,1428,8606,622,526,379,61743,4059,9172,475,544,225,53,230
23328,4246,3684,370,450,0,51475,8849,2965,217,222,58,30,230
24983,5221,1738,199,459,232,80872,11060,3009,181,309,319,26,230
22264,3743,0,48,531,319,69862,8475,0,31,429,331,26,230
57886,399,22927,532,861,116,62342,4211,10306,522,577,318,95,230
26596,3262,11485,470,460,164,51701,5667,9809,367,398,129,58,230
34104,3443,11352,776,543,19,98605,6605,13978,838,258,144,32,230
40128,1610,9725,273,499,105,92262,4624,9559,343,283,384,42,230
12693,4851,0,0,478,180,34651,10674,0,0,330,481,28,230
9949,15131,0,0,132,249,39110,41370,0,0,0,164,18,230
32775,7014,0,0,504,382,69282,15994,0,0,459,444,35,230
33109,2708,6406,430,675,214,71971,4159,8512,468,706,126,48,230
24106,0,0,1,328,0,75354,842,0,0,187,306,24,230
15530,5207,10623,613,384,235,48069,12410,13088,627,362,248,24,230
45260,3387,19914,1113,498,180,77557,5676,12499,638,315,186,46,230
14803,2748,2962,415,252,0,44018,7815,4240,368,135,70,23,230
9959,0,8013,590,286,32,46993,174,12702,717,130,40,16,230
35951,2883,16426,817,408,282,83454,6927,15161,722,242,309,33,230
63939,25405,3070,399,135,604,106451,44417,4291,300,68,416,50,230
7506,4942,5176,397,141,197,33559,14256,7521,372,119,137,18,230
36567,7900,6019,386,447,0,67246,14054,9845,427,306,119,50,230
22591,4113,5835,470,295,264,55349,9149,7987,426,107,207,27,230
56821,13949,11023,728,142,0,93089,12008,6495,374,255,129,72,230
22398,1109,4435,290,88,341,70382,2849,7024,357,0,467,24,230
27985,10095,11349,587,18,285,42037,12909,8087,377,159,157,57,230
7689,9534,0,96,342,59,26553,26971,639,34,145,58,18,230
27484,4011,0,0,514,77,49517,7920,231,68,247,212,42,230
57748,7433,7107,645,276,152,158081,15448,7084,470,171,235,32,230
22179,5253,8313,329,483,256,53373,10062,10058,343,187,163,29,230
19484,0,10865,646,180,80,66898,1039,12883,612,76,31,29,230
47295,6065,13667,961,661,310,98846,7577,10693,644,367,237,44,230
53076,6803,16936,990,556,262,56563,6647,15705,795,495,207,66,230
20868,80,2751,291,378,167,70814,1662,3920,164,159,90,26,230
7230,6121,5037,214,258,62,26270,13911,8435,309,394,0,22,230
38554,11125,12168,684,33,0,55189,15021,11385,483,29,123,48,230
36129,7696,25462,1618,0,28,70570,11175,15864,853,0,208,47,230
49777,18440,28213,1599,619,117,89023,26568,18900,982,518,229,43,230
50678,4444,16498,1207,361,0,71716,5870,8832,610,298,77,53,230
87188,0,13395,761,1053,37,98102,2324,9273,448,386,298,91,230
128286,16271,23224,1857,661,105,173692,19263,11925,960,367,118,77,230
20454,4889,7417,687,184,177,70247,13448,10548,705,0,70,20,230
11818,5311,771,244,315,0,31026,12532,4162,242,169,144,30,230
23485,8463,18128,1003,690,444,46651,16499,15400,906,426,551,42,230
21681,3613,7800,544,351,1,90666,10288,9768,578,118,151,21,230
37518,3558,4747,154,537,465,68651,4805,3215,120,242,286,50,230
38992,384,5712,405,444,0,89220,1913,8729,484,276,159,43,230
14114,5964,7847,501,208,156,52681,16966,12475,533,0,67,18,230
17685,314,2077,232,237,141,78302,1942,3131,221,0,106,19,230
71488,10142,23323,1215,486,40,64612,12696,11305,596,288,363,89,230
14150,2404,5356,436,319,297,53251,6549,7678,520,107,261,20,231
58315,3890,7290,223,118,217,72014,4583,6304,353,163,470,61,231
8230,3148,0,0,403,174,22135,14366,0,0,219,355,23,231
66389,12818,8185,513,318,0,88477,15041,7673,331,245,122,71,231
13170,13813,872,107,22,210,61282,37908,1966,0,0,150,18,231
72232,5808,28356,1419,805,135,159806,11583,26489,1245,514,157,37,231
51764,2134,0,6,444,119,126493,4352,0,0,362,88,33,231
25992,8584,3240,288,294,217,69214,18162,4069,224,99,325,27,231
40985,11952,11224,723,181,0,51088,14744,9229,491,311,152,74,231
33565,0,3403,267,414,194,84017,1828,5360,287,466,111,31,231
21839,2766,3224,356,283,0,70941,5181,4847,386,104,204,30,231
70963,10931,32537,1961,75,280,111680,11650,15988,902,184,308,90,231
48407,6256,11077,663,553,29,78261,9414,15051,780,375,139,51,231
12600,9585,6345,565,84,123,26065,18189,7802,438,103,66,34,231
107330,15553,29811,1964,1091,294,116652,13664,19999,1106,436,176,89,231
21815,1011,3271,273,465,385,67572,3560,4466,222,334,254,23,231
9343,3807,6144,548,267,237,30239,12480,7731,577,71,138,22,231
25721,3536,5627,663,544,41,73169,7506,5683,655,340,153,30,231
94852,9503,6189,551,727,0,103234,16343,8769,562,281,196,86,231
53432,2950,6413,464,586,158,101078,5087,7394,385,285,125,45,231
40719,2577,16355,1068,432,244,114186,4956,19375,1155,253,225,30,231
20913,9673,17592,1018,424,165,55643,20813,20142,1007,278,263,34,231
19350,5002,4524,418,333,161,65128,9464,7111,519,225,112,35,231
26146,317,11054,766,541,125,106103,2002,15712,1005,311,252,23,231
30411,3845,10513,736,349,149,78413,7894,11449,653,238,114,29,231
31170,1299,15419,1062,363,197,89571,4335,19969,1208,90,237,24,231
51424,0,9154,773,388,35,70164,863,7529,475,270,289,76,231
169393,37104,42085,2317,19,0,125120,32130,13148,773,246,210,165,231
25452,2955,0,95,528,465,55700,5896,266,38,415,330,36,231
23870,5157,8913,539,286,102,69455,10790,11219,689,216,66,26,231
18924,4538,10688,646,277,138,46194,9771,13101,619,158,277,27,231
14907,6418,0,54,435,94,36855,13930,0,3,498,93,26,231
20422,4339,1000,146,273,304,57221,10082,2534,77,88,178,25,231
47619,2934,0,0,555,0,73015,3634,1951,172,326,187,72,231
24479,7548,15794,711,375,183,40012,11214,9448,374,283,160,49,231
20711,2490,29,30,339,110,52451,4453,2224,48,287,150,35,231
19223,2136,8199,485,444,191,65447,5444,9722,449,258,146,23,231
5232,3472,2041,164,297,188,29054,13976,3234,122,133,104,14,231
49977,7799,21216,879,730,88,56591,11050,8407,386,424,533,86,231
38888,20141,248,133,478,389,70974,31864,4774,250,391,341,52,231
70696,10812,12039,589,420,285,92049,13454,6900,428,360,402,77,231
64905,11845,27241,1420,1018,373,61388,9063,12740,540,392,523,107,231
26615,5252,7077,586,412,220,63437,10889,9133,545,234,178,32,231
36527,7000,21995,1139,423,261,49347,11539,17669,895,346,353,58,231
16309,2569,7138,659,264,0,48285,6846,9506,753,0,0,23,231
58434,18090,6081,128,609,58,119261,27782,9284,346,500,109,44,231
49831,9029,26874,1336,450,10,74054,10669,18894,926,312,88,56,231
21484,6413,10868,539,520,174,36115,10347,7091,391,283,131,48,231
17706,4715,0,0,406,297,43177,9227,1539,0,482,172,30,231
26304,136,8003,627,394,150,78729,994,10346,640,400,118,25,231
28926,9096,5304,361,579,213,70679,18868,7981,356,509,281,28,231
64482,5255,5349,548,519,273,110172,8534,6404,507,397,167,39,231
14560,8341,0,0,175,241,37648,19432,833,76,174,206,30,231
24472,3066,10698,506,370,171,80465,7188,11506,397,378,346,29,231
38331,16396,0,0,903,0,71588,25269,0,0,605,247,37,231
21254,2408,3601,228,322,129,46096,5917,4426,158,210,58,29,231
99747,32594,22109,863,384,55,132346,41213,14610,549,305,192,60,231
32291,4416,12957,213,388,0,84189,6155,15412,666,290,158,61,231
31672,3491,3882,299,279,44,95127,6744,6531,377,187,94,29,231
60255,8804,16284,982,489,0,97157,11540,14570,770,517,301,60,231
86267,23013,36177,2087,558,0,155122,25495,25407,1269,336,131,75,231
27188,1858,0,64,139,279,78670,6168,19,7,71,202,25,231
14035,3313,7716,643,214,159,47594,8624,11905,827,180,84,19,231
32363,13688,5905,577,565,37,44004,16257,4907,311,231,160,59,231
31262,1914,5458,368,163,61,95841,4206,7526,376,40,91,27,231
13508,1477,5369,430,327,4,49479,5099,7694,435,140,0,19,231
12863,3674,5359,418,190,200,48828,9735,7591,385,143,257,22,231
47063,5585,11890,568,325,71,62009,7633,11184,598,292,47,58,231
23482,7661,21646,932,309,150,49586,11406,20308,784,186,339,39,231
21498,4872,7234,365,36,0,46781,6141,7932,433,68,7,48,231
31881,5433,10813,639,211,0,65436,11310,7019,560,104,273,52,231
8818,4554,5568,396,528,167,34442,11518,9555,425,370,160,21,231
59358,4530,17246,857,526,188,108651,6671,10688,546,508,254,47,231
25335,2822,2791,359,339,126,53653,5138,4984,315,439,308,35,231
74713,2431,12194,881,1080,498,128538,5592,9952,542,500,331,100,231
76535,15543,24873,1358,1103,38,91307,30460,16751,948,439,280,74,231
19193,4371,11164,711,405,137,56700,8668,15234,763,228,31,28,231
20167,8030,3424,178,513,0,33011,18089,4505,201,308,88,42,231
30627,4577,11371,586,814,168,90287,9557,14392,521,514,32,29,231
33792,5717,15518,971,273,247,55743,8734,17089,816,307,180,44,231
25720,0,4719,341,534,0,91397,900,6564,246,364,0,29,231
74646,1950,0,0,1044,210,156457,2629,3437,34,618,229,55,231
40097,3805,13120,598,483,0,89148,7472,12255,634,282,129,38,231
16123,6540,3419,222,211,0,50769,15621,6338,243,0,0,21,231
45915,6859,4893,320,565,391,137559,14053,6496,355,373,305,28,231
24607,1526,15210,838,165,64,56756,4138,15744,777,25,27,28,231
15721,5019,6425,237,0,529,38050,10544,6295,325,164,363,39,231
40572,4278,10277,575,459,377,46023,7154,10306,619,405,334,65,231
12580,9213,4082,314,262,185,48851,22917,6192,268,41,173,20,231
17830,0,6319,442,285,292,57512,822,8616,446,159,199,22,231
73048,21049,20616,1080,774,186,77157,25646,13688,846,475,295,68,231
37140,0,4821,293,280,34,66704,1449,4721,177,217,131,55,231
35656,5233,10637,553,330,211,85416,10037,12496,701,248,215,31,231
27665,3345,4037,355,472,195,69542,7080,3476,302,340,299,36,231
17107,0,0,0,538,355,51231,225,0,0,550,454,25,231
22533,4803,13939,731,672,162,38843,10099,13222,553,480,174,45,231
27631,3598,4132,293,358,219,94022,6049,6915,364,89,160,32,231
18581,5407,7859,309,64,110,41370,11834,6173,262,18,69,33,231
39807,6517,8310,633,0,131,108123,15161,8154,523,214,248,48,231
10958,7518,2645,315,91,83,25567,15091,3593,242,0,0,26,231
22664,6315,3594,309,57,231,44904,10216,3882,137,256,258,33,231
21932,6657,14073,893,301,185,36399,11879,15814,864,128,224,36,231
32134,4886,6972,497,582,256,114157,11539,9565,434,464,147,27,231
44108,8358,27395,1520,226,143,77610,11330,20202,1027,205,342,52,231
20741,3589,9431,470,483,347,44574,7085,8704,274,279,311,35,231
18408,4593,9965,460,211,197,44035,12102,10804,321,23,201,28,231
